dialogue_id,turn_idx,perspective,accept_eligible_match,accept_eligible_mismatch,accept_eligible,lambda_match,lambda_mismatch,accept_pred_match,accept_pred_mismatch,accept_gold,lambda_changed,accept_pred_changed
648,7,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
648,9,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
648,11,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
648,14,mturk_agent_1,True,True,True,1.0,2.0,True,True,False,True,False
648,15,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
648,18,mturk_agent_1,True,True,True,1.0,2.0,True,True,False,True,False
648,19,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
648,21,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
648,23,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
672,1,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
672,3,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
672,5,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
672,7,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
672,9,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
672,11,mturk_agent_1,True,True,True,1.0,2.0,True,True,True,True,False
673,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
673,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
673,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
673,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
673,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
673,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
673,13,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
673,15,mturk_agent_1,True,True,True,1.0,2.0,True,True,True,True,False
691,0,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
691,2,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
691,4,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
691,6,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
691,8,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
691,10,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
691,12,mturk_agent_1,True,True,True,2.0,1.0,True,True,True,True,False
693,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
693,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
693,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
693,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
693,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
693,11,mturk_agent_1,True,True,True,2.0,1.0,True,True,True,True,False
695,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
695,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
695,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
695,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
695,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
695,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
709,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
709,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
709,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
709,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
709,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
709,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
709,12,mturk_agent_1,True,True,True,1.0,2.0,False,True,True,True,True
716,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
716,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
716,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
716,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
716,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
716,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
720,0,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
720,2,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
720,4,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
720,6,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
720,8,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
720,10,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
720,12,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
720,14,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
720,16,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
723,0,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
723,2,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
723,4,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
723,6,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
723,8,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
723,10,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
723,12,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
723,14,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
723,16,mturk_agent_1,True,True,True,2.0,1.0,True,False,True,True,True
725,0,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
725,2,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
725,4,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
725,6,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
725,8,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
725,10,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
751,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
751,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
751,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
751,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
751,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
751,11,mturk_agent_1,True,True,True,2.0,1.0,True,True,True,True,False
759,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
759,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
759,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
759,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
759,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
759,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
759,12,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
76,1,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
76,3,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
76,5,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
76,7,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
76,9,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
76,11,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
76,13,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
76,15,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
76,18,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
76,20,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
76,22,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
769,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
769,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
769,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
769,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
769,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
769,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
769,12,mturk_agent_1,True,True,True,1.0,2.0,True,True,True,True,False
772,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
772,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
772,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
772,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
772,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
772,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
779,1,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
779,3,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
779,5,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
779,7,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
779,9,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
779,11,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
779,13,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
782,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
782,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
782,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
782,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
782,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
782,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
789,1,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
789,3,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
789,5,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
789,7,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
789,9,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
789,11,mturk_agent_1,True,True,True,1.0,2.0,True,True,True,True,False
792,0,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
792,2,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
792,4,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
792,6,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
792,8,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
792,10,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
800,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
800,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
800,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
800,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
800,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
800,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
800,12,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
800,14,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
800,16,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
800,18,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
800,20,mturk_agent_1,True,True,True,1.0,2.0,True,True,True,True,False
806,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
806,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
806,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
806,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
806,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
806,11,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
817,1,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
817,3,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
817,5,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
817,7,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
817,9,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
817,11,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
823,1,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
823,3,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
823,5,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
823,7,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
823,9,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
823,11,mturk_agent_1,True,True,True,1.0,2.0,True,True,True,True,False
837,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
837,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
837,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
837,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
837,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
837,11,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
837,13,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
837,15,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
837,17,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
837,19,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
837,22,mturk_agent_1,True,True,True,2.0,1.0,True,True,False,True,False
837,23,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
837,25,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
840,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
840,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
840,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
840,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
840,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
840,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
840,12,mturk_agent_1,True,True,True,1.0,2.0,True,True,True,True,False
85,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
85,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
85,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
85,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
85,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
85,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
850,0,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
850,2,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
850,4,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
850,6,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
850,8,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
850,10,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
850,12,mturk_agent_1,True,True,True,2.0,1.0,True,True,True,True,False
855,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
855,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
855,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
855,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
855,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
855,11,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
855,13,mturk_agent_1,True,True,True,2.0,1.0,True,True,False,True,False
855,14,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
855,16,mturk_agent_1,True,True,True,2.0,1.0,True,True,False,True,False
855,17,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
864,0,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
864,2,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
864,4,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
864,6,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
864,8,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
864,10,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
864,12,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
864,14,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
873,1,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
873,3,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
873,5,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
873,7,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
873,9,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
873,11,mturk_agent_1,True,True,True,1.0,2.0,False,True,False,True,True
873,12,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
873,15,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
873,17,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
874,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
874,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
874,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
874,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
874,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
874,11,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
891,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
891,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
891,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
891,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
891,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
891,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
891,12,mturk_agent_1,True,True,True,1.0,2.0,True,True,True,True,False
898,0,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
898,2,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
898,4,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
898,6,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
898,8,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
898,10,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
898,12,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
898,14,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
898,16,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
902,1,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
902,3,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
902,5,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
902,7,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
902,9,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
902,11,mturk_agent_1,True,True,True,1.0,2.0,True,True,True,True,False
91,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
91,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
91,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
91,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
91,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
91,11,mturk_agent_1,True,True,True,2.0,1.0,True,False,True,True,True
910,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
910,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
910,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
910,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
910,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
910,11,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
926,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
926,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
926,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
926,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
926,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
926,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
931,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
931,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
931,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
931,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
931,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
931,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
933,0,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
933,2,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
933,4,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
933,6,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
933,8,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
933,10,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
941,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
941,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
941,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
941,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
941,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
941,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
942,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
942,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
942,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
942,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
942,9,mturk_agent_1,True,True,True,2.0,1.0,True,True,True,True,False
948,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
948,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
948,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
948,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
948,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
948,11,mturk_agent_1,True,True,True,2.0,1.0,True,True,True,True,False
958,0,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
958,2,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
958,4,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
958,6,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
958,8,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
958,10,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
958,12,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
958,14,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
958,16,mturk_agent_1,True,True,True,1.0,2.0,True,True,True,True,False
965,1,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
965,3,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
965,5,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
965,7,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
965,9,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
965,11,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
969,1,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
969,3,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
969,5,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
969,7,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
969,9,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
969,11,mturk_agent_1,True,True,True,1.0,2.0,False,True,True,True,True
971,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
971,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
971,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
971,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
971,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
971,11,mturk_agent_1,True,True,True,2.0,1.0,True,True,True,True,False
981,1,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
981,3,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
981,5,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
981,7,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
981,9,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
981,11,mturk_agent_1,False,False,False,2.0,1.0,,,,True,False
981,13,mturk_agent_1,True,True,True,2.0,1.0,True,True,True,True,False
993,1,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
993,3,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
993,5,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
993,7,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
993,9,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
993,11,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
993,13,mturk_agent_1,True,True,True,1.0,2.0,True,True,True,True,False
998,1,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
998,3,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
998,5,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
998,7,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
998,9,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
998,11,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
998,13,mturk_agent_1,False,False,False,1.0,2.0,,,,True,False
